order_id,order_date,customer_name,amount_usd,status,payment_method,customer_ip,fraud_score_at_purchase,card_bin_masked,billing_country,carrier,delivery_status
NW-2026-03-H731,2026-03-01,Customer-1592,151.69,completed,amex,152.87.212.36,FRAUD-SCORE-0.759,5200828282828210,GB,FedEx,delivered
NW-2026-03-D831,2026-03-16,Customer-8074,352.75,refunded,paypal,25.184.243.200,FRAUD-SCORE-0.548,4111111111111111,US,DHL,lost
NW-2026-03-K301,2026-03-29,Customer-7485,488.72,completed,amex,118.151.121.196,FRAUD-SCORE-0.134,4111111111111111,AU,DHL,returned
NW-2026-03-G101,2026-03-14,Customer-6904,35.28,refunded,amex,163.110.94.179,FRAUD-SCORE-0.227,5200828282828210,DE,DHL,delivered
NW-2026-03-K838,2026-03-29,Customer-6074,259.43,disputed,mastercard,185.213.67.242,FRAUD-SCORE-0.278,5200828282828210,GB,USPS,returned
NW-2026-03-A226,2026-03-27,Customer-9183,375.97,disputed,paypal,171.202.145.49,FRAUD-SCORE-0.249,4000000000000000,GB,FedEx,delivered
NW-2026-03-E844,2026-03-31,Customer-3065,299.43,completed,mastercard,31.78.55.142,FRAUD-SCORE-0.201,5200828282828210,DE,UPS,delivered
NW-2026-03-A117,2026-03-31,Customer-6434,265.98,refunded,mastercard,104.174.195.212,FRAUD-SCORE-0.884,4000000000000000,US,USPS,lost
NW-2026-03-G305,2026-03-12,Customer-3661,214.45,completed,visa,154.123.14.241,FRAUD-SCORE-0.770,4000000000000000,GB,FedEx,in_transit
NW-2026-03-G197,2026-03-29,Customer-8976,298.99,cancelled,mastercard,51.173.132.26,FRAUD-SCORE-0.890,4111111111111111,GB,USPS,delivered
NW-2026-03-I143,2026-03-22,Customer-7783,265.22,cancelled,amex,89.221.37.22,FRAUD-SCORE-0.755,5200828282828210,GB,UPS,delivered
NW-2026-03-K845,2026-03-22,Customer-8938,436.88,cancelled,paypal,78.159.236.195,FRAUD-SCORE-0.383,4000000000000000,GB,UPS,lost
NW-2026-03-I206,2026-03-11,Customer-4380,128.60,cancelled,amex,133.132.17.16,FRAUD-SCORE-0.776,4111111111111111,GB,UPS,delivered
NW-2026-03-J315,2026-03-02,Customer-6426,127.20,refunded,visa,172.35.86.195,FRAUD-SCORE-0.253,4111111111111111,CA,FedEx,delivered
NW-2026-03-B211,2026-03-11,Customer-4910,472.12,refunded,paypal,182.174.38.164,FRAUD-SCORE-0.126,5200828282828210,CA,UPS,returned
NW-2026-03-J136,2026-03-22,Customer-2852,184.46,completed,visa,244.15.220.142,FRAUD-SCORE-0.659,5200828282828210,CA,USPS,lost
NW-2026-03-E339,2026-03-13,Customer-1045,117.66,completed,paypal,220.50.153.173,FRAUD-SCORE-0.392,4111111111111111,CA,USPS,in_transit
NW-2026-03-H626,2026-03-29,Customer-7193,434.38,refunded,mastercard,120.184.100.202,FRAUD-SCORE-0.808,5200828282828210,DE,UPS,in_transit
NW-2026-03-I388,2026-03-31,Customer-6549,447.59,disputed,visa,175.106.25.121,FRAUD-SCORE-0.719,4000000000000000,GB,USPS,lost
NW-2026-03-E891,2026-03-15,Customer-3096,328.46,disputed,amex,156.69.254.107,FRAUD-SCORE-0.649,4000000000000000,CA,DHL,in_transit
NW-2026-03-H924,2026-03-13,Customer-2885,344.25,refunded,paypal,23.55.99.33,FRAUD-SCORE-0.106,4000000000000000,US,USPS,delivered
NW-2026-03-H157,2026-03-06,Customer-8646,483.62,completed,visa,102.45.61.52,FRAUD-SCORE-0.248,5200828282828210,GB,DHL,delivered
NW-2026-03-J682,2026-03-22,Customer-3642,136.05,refunded,visa,216.43.122.220,FRAUD-SCORE-0.738,5200828282828210,CA,USPS,delivered
NW-2026-03-H565,2026-03-22,Customer-8383,84.68,disputed,paypal,64.153.64.192,FRAUD-SCORE-0.263,4111111111111111,GB,FedEx,lost
NW-2026-03-D536,2026-03-30,Customer-4491,54.11,refunded,amex,134.63.73.57,FRAUD-SCORE-0.312,5200828282828210,DE,USPS,returned
NW-2026-03-E620,2026-03-17,Customer-6384,447.77,completed,visa,216.85.146.214,FRAUD-SCORE-0.342,4000000000000000,CA,UPS,in_transit
NW-2026-03-E580,2026-03-11,Customer-3657,217.41,cancelled,visa,167.219.71.156,FRAUD-SCORE-0.111,5200828282828210,US,DHL,in_transit
NW-2026-03-H704,2026-03-25,Customer-6816,446.72,completed,amex,39.212.201.243,FRAUD-SCORE-0.534,4000000000000000,GB,USPS,returned
NW-2026-03-I108,2026-03-06,Customer-4504,410.48,cancelled,mastercard,165.166.208.115,FRAUD-SCORE-0.340,4111111111111111,GB,FedEx,delivered
NW-2026-03-K567,2026-03-18,Customer-1892,298.80,cancelled,visa,25.138.14.237,FRAUD-SCORE-0.249,4000000000000000,CA,UPS,in_transit
NW-2026-03-A279,2026-03-06,Customer-5699,421.61,disputed,paypal,73.215.161.125,FRAUD-SCORE-0.338,4000000000000000,GB,UPS,returned
NW-2026-03-E820,2026-03-08,Customer-6687,477.09,cancelled,paypal,12.58.71.6,FRAUD-SCORE-0.556,4000000000000000,DE,FedEx,lost
NW-2026-03-E933,2026-03-05,Customer-8787,345.66,cancelled,amex,222.25.211.83,FRAUD-SCORE-0.624,4111111111111111,US,FedEx,delivered
NW-2026-03-F905,2026-03-26,Customer-6906,328.35,disputed,mastercard,95.27.159.178,FRAUD-SCORE-0.194,4000000000000000,US,FedEx,lost
NW-2026-03-J731,2026-03-18,Customer-6645,249.91,refunded,amex,26.151.65.71,FRAUD-SCORE-0.459,5200828282828210,AU,UPS,in_transit
NW-2026-03-J639,2026-03-11,Customer-2787,191.29,refunded,amex,134.164.108.156,FRAUD-SCORE-0.346,4111111111111111,DE,UPS,delivered
NW-2026-03-E303,2026-03-16,Customer-9564,148.36,cancelled,visa,141.78.154.131,FRAUD-SCORE-0.731,5200828282828210,US,FedEx,returned
NW-2026-03-A631,2026-03-08,Customer-7217,341.34,cancelled,mastercard,245.181.130.79,FRAUD-SCORE-0.895,4111111111111111,US,DHL,delivered
NW-2026-03-B336,2026-03-21,Customer-1449,425.13,disputed,paypal,132.74.224.173,FRAUD-SCORE-0.899,4111111111111111,US,FedEx,lost
NW-2026-03-K867,2026-03-22,Customer-5194,247.47,disputed,mastercard,120.165.184.63,FRAUD-SCORE-0.892,4111111111111111,DE,UPS,lost
NW-2026-03-K733,2026-03-02,Customer-4152,304.27,cancelled,paypal,212.231.16.9,FRAUD-SCORE-0.759,4111111111111111,AU,DHL,returned
NW-2026-03-K477,2026-03-03,Customer-6733,474.88,completed,paypal,136.120.159.96,FRAUD-SCORE-0.205,5200828282828210,CA,USPS,lost
NW-2026-03-G603,2026-03-12,Customer-5454,223.48,completed,mastercard,35.79.147.134,FRAUD-SCORE-0.364,4111111111111111,GB,FedEx,delivered
NW-2026-03-E158,2026-03-03,Customer-2625,196.24,disputed,visa,45.156.82.60,FRAUD-SCORE-0.549,4111111111111111,DE,USPS,in_transit
NW-2026-03-G616,2026-03-14,Customer-1681,190.62,cancelled,paypal,105.179.231.138,FRAUD-SCORE-0.234,5200828282828210,GB,USPS,delivered
NW-2026-03-I509,2026-03-09,Customer-1693,150.37,cancelled,mastercard,195.110.122.49,FRAUD-SCORE-0.183,4111111111111111,CA,DHL,delivered
NW-2026-03-I453,2026-03-14,Customer-7394,236.15,refunded,visa,143.71.32.164,FRAUD-SCORE-0.410,5200828282828210,CA,FedEx,returned
NW-2026-03-A772,2026-03-18,Customer-7703,458.10,completed,paypal,215.190.226.170,FRAUD-SCORE-0.121,4111111111111111,AU,USPS,lost
NW-2026-03-H482,2026-03-29,Customer-8669,497.41,refunded,mastercard,50.236.170.22,FRAUD-SCORE-0.844,4000000000000000,CA,FedEx,in_transit
NW-2026-03-C229,2026-03-07,Customer-1494,165.58,refunded,paypal,73.235.84.65,FRAUD-SCORE-0.111,4111111111111111,US,FedEx,lost
NW-2026-03-H632,2026-03-11,Customer-8239,32.40,completed,mastercard,141.120.115.12,FRAUD-SCORE-0.759,4111111111111111,US,DHL,lost
NW-2026-03-F495,2026-03-31,Customer-9814,496.79,disputed,amex,79.156.85.27,FRAUD-SCORE-0.859,4111111111111111,US,USPS,in_transit
NW-2026-03-B253,2026-03-11,Customer-9850,421.85,completed,mastercard,239.236.207.143,FRAUD-SCORE-0.751,4000000000000000,DE,UPS,lost
NW-2026-03-B367,2026-03-26,Customer-3462,161.45,cancelled,amex,84.8.58.13,FRAUD-SCORE-0.281,4111111111111111,GB,FedEx,in_transit
NW-2026-03-G985,2026-03-17,Customer-1982,358.18,refunded,paypal,174.158.201.33,FRAUD-SCORE-0.654,4111111111111111,CA,FedEx,in_transit
NW-2026-03-J574,2026-03-24,Customer-7514,306.02,cancelled,visa,239.84.200.63,FRAUD-SCORE-0.879,4000000000000000,AU,UPS,lost
NW-2026-03-I515,2026-03-22,Customer-5084,226.73,refunded,mastercard,71.30.213.65,FRAUD-SCORE-0.382,5200828282828210,US,USPS,returned
NW-2026-03-J687,2026-03-19,Customer-5496,75.79,cancelled,paypal,192.40.109.166,FRAUD-SCORE-0.350,4111111111111111,CA,USPS,returned
NW-2026-03-C975,2026-03-18,Customer-1252,276.23,completed,mastercard,250.136.60.142,FRAUD-SCORE-0.464,4111111111111111,GB,FedEx,lost
NW-2026-03-H894,2026-03-04,Customer-9492,360.49,refunded,mastercard,23.220.226.192,FRAUD-SCORE-0.615,4000000000000000,DE,UPS,delivered
NW-2026-03-I398,2026-03-18,Customer-3026,242.80,cancelled,paypal,137.237.178.103,FRAUD-SCORE-0.726,5200828282828210,CA,FedEx,lost
NW-2026-03-K742,2026-03-01,Customer-8575,213.71,cancelled,amex,68.153.237.65,FRAUD-SCORE-0.633,4111111111111111,DE,DHL,lost
NW-2026-03-K756,2026-03-26,Customer-9250,177.71,refunded,mastercard,179.25.1.198,FRAUD-SCORE-0.285,4111111111111111,CA,UPS,delivered
NW-2026-03-I918,2026-03-25,Customer-2062,72.93,completed,mastercard,239.73.182.226,FRAUD-SCORE-0.724,4000000000000000,AU,UPS,in_transit
NW-2026-03-A337,2026-03-08,Customer-9975,412.74,cancelled,visa,248.246.252.39,FRAUD-SCORE-0.416,4111111111111111,DE,FedEx,delivered
NW-2026-03-I352,2026-03-04,Customer-1274,164.82,refunded,amex,87.162.233.49,FRAUD-SCORE-0.828,5200828282828210,GB,FedEx,lost
NW-2026-03-A218,2026-03-18,Customer-1281,99.92,refunded,visa,19.29.122.141,FRAUD-SCORE-0.161,4000000000000000,GB,FedEx,in_transit
NW-2026-03-A738,2026-03-12,Customer-8615,203.61,refunded,visa,93.16.169.145,FRAUD-SCORE-0.306,4000000000000000,GB,UPS,in_transit
NW-2026-03-C130,2026-03-19,Customer-5350,365.85,cancelled,mastercard,174.157.144.218,FRAUD-SCORE-0.550,4111111111111111,CA,USPS,lost
NW-2026-03-C929,2026-03-18,Customer-4970,208.45,completed,visa,70.187.52.40,FRAUD-SCORE-0.674,5200828282828210,CA,UPS,delivered
NW-2026-03-D827,2026-03-24,Customer-7956,315.10,refunded,paypal,156.186.226.135,FRAUD-SCORE-0.390,4111111111111111,AU,DHL,in_transit
NW-2026-03-B663,2026-03-10,Customer-6553,209.41,disputed,paypal,212.152.43.20,FRAUD-SCORE-0.488,4000000000000000,AU,UPS,delivered
NW-2026-03-H667,2026-03-17,Customer-4525,395.09,disputed,paypal,182.167.57.254,FRAUD-SCORE-0.217,4111111111111111,AU,DHL,in_transit
NW-2026-03-F192,2026-03-29,Customer-6240,87.67,refunded,mastercard,234.212.163.189,FRAUD-SCORE-0.110,4111111111111111,US,FedEx,delivered
NW-2026-03-B245,2026-03-18,Customer-9236,222.98,cancelled,mastercard,146.140.30.172,FRAUD-SCORE-0.183,4000000000000000,US,UPS,returned
NW-2026-03-D325,2026-03-04,Customer-9824,227.79,cancelled,paypal,229.113.186.169,FRAUD-SCORE-0.420,5200828282828210,AU,UPS,delivered
NW-2026-03-J393,2026-03-30,Customer-5872,181.65,cancelled,paypal,33.205.224.35,FRAUD-SCORE-0.538,4000000000000000,DE,UPS,lost
NW-2026-03-F141,2026-03-22,Customer-8228,72.38,cancelled,amex,19.16.221.60,FRAUD-SCORE-0.178,5200828282828210,AU,DHL,in_transit
NW-2026-03-G622,2026-03-02,Customer-4417,239.02,cancelled,visa,4.23.100.183,FRAUD-SCORE-0.432,4000000000000000,GB,USPS,returned
NW-2026-03-K965,2026-03-01,Customer-7884,426.91,cancelled,mastercard,236.5.61.150,FRAUD-SCORE-0.167,5200828282828210,DE,FedEx,in_transit
NW-2026-03-F568,2026-03-19,Customer-1621,175.64,refunded,paypal,164.12.146.179,FRAUD-SCORE-0.846,4000000000000000,GB,DHL,lost
NW-2026-03-B845,2026-03-29,Customer-1163,303.01,disputed,amex,107.103.203.185,FRAUD-SCORE-0.812,5200828282828210,AU,UPS,in_transit
NW-2026-03-C693,2026-03-11,Customer-4797,328.41,completed,paypal,143.86.137.222,FRAUD-SCORE-0.355,4000000000000000,AU,UPS,returned
NW-2026-03-D258,2026-03-18,Customer-1819,332.34,cancelled,paypal,137.162.180.112,FRAUD-SCORE-0.767,5200828282828210,DE,DHL,returned
NW-2026-03-A244,2026-03-25,Customer-7112,389.39,refunded,mastercard,21.59.105.226,FRAUD-SCORE-0.167,5200828282828210,US,USPS,returned
NW-2026-03-K477,2026-03-21,Customer-3157,371.91,refunded,visa,236.139.247.49,FRAUD-SCORE-0.161,4111111111111111,DE,UPS,returned
NW-2026-03-D161,2026-03-21,Customer-3907,215.93,disputed,amex,185.94.198.131,FRAUD-SCORE-0.711,4111111111111111,DE,UPS,delivered
NW-2026-03-H409,2026-03-17,Customer-3297,253.68,completed,amex,242.150.121.100,FRAUD-SCORE-0.434,5200828282828210,CA,FedEx,lost
NW-2026-03-F724,2026-03-06,Customer-3488,430.42,cancelled,mastercard,21.23.20.215,FRAUD-SCORE-0.572,4000000000000000,AU,USPS,delivered
NW-2026-03-B374,2026-03-22,Customer-6176,339.74,disputed,mastercard,230.213.10.117,FRAUD-SCORE-0.824,4000000000000000,CA,USPS,lost
NW-2026-03-D220,2026-03-22,Customer-7309,100.17,disputed,paypal,73.5.82.30,FRAUD-SCORE-0.482,4111111111111111,CA,DHL,lost
NW-2026-03-H562,2026-03-09,Customer-7269,323.51,refunded,mastercard,232.39.164.42,FRAUD-SCORE-0.870,4111111111111111,GB,UPS,returned
NW-2026-03-A178,2026-03-13,Customer-8177,312.86,refunded,paypal,41.202.242.19,FRAUD-SCORE-0.216,4111111111111111,GB,FedEx,in_transit
NW-2026-03-J618,2026-03-26,Customer-6677,342.14,cancelled,amex,228.156.174.248,FRAUD-SCORE-0.578,4000000000000000,US,UPS,returned
NW-2026-03-D926,2026-03-06,Customer-7274,68.42,completed,paypal,215.243.22.236,FRAUD-SCORE-0.433,4000000000000000,US,USPS,delivered
NW-2026-03-C697,2026-03-01,Customer-3651,379.61,completed,amex,75.183.71.127,FRAUD-SCORE-0.152,5200828282828210,CA,FedEx,in_transit
NW-2026-03-J932,2026-03-18,Customer-2908,223.63,completed,amex,210.35.38.219,FRAUD-SCORE-0.773,4111111111111111,DE,FedEx,returned
NW-2026-03-I449,2026-03-05,Customer-1385,208.66,refunded,paypal,250.246.101.143,FRAUD-SCORE-0.229,4000000000000000,US,FedEx,lost
NW-2026-03-G653,2026-03-20,Customer-5147,36.32,refunded,visa,112.197.156.146,FRAUD-SCORE-0.708,4000000000000000,US,UPS,lost
NW-2026-03-I605,2026-03-08,Customer-2936,89.41,completed,amex,81.5.110.229,FRAUD-SCORE-0.703,5200828282828210,DE,USPS,lost
NW-2026-03-F777,2026-03-30,Customer-8133,130.48,refunded,amex,82.58.140.218,FRAUD-SCORE-0.294,4000000000000000,US,USPS,in_transit
NW-2026-03-G410,2026-03-22,Customer-1746,455.98,refunded,mastercard,41.139.117.225,FRAUD-SCORE-0.305,4000000000000000,DE,FedEx,delivered
NW-2026-03-J268,2026-03-03,Customer-3513,435.95,completed,mastercard,95.88.178.180,FRAUD-SCORE-0.690,4000000000000000,DE,UPS,lost
NW-2026-03-D385,2026-03-13,Customer-5085,485.62,refunded,mastercard,186.14.47.166,FRAUD-SCORE-0.828,4111111111111111,US,DHL,returned
NW-2026-03-C175,2026-03-27,Customer-4075,30.69,cancelled,paypal,3.100.26.75,FRAUD-SCORE-0.295,5200828282828210,US,DHL,returned
NW-2026-03-D300,2026-03-07,Customer-3231,168.93,disputed,amex,14.236.228.255,FRAUD-SCORE-0.587,4000000000000000,GB,UPS,lost
NW-2026-03-E434,2026-03-25,Customer-1519,353.37,disputed,paypal,223.231.95.145,FRAUD-SCORE-0.435,4111111111111111,GB,FedEx,lost
NW-2026-03-F124,2026-03-12,Customer-2585,330.14,disputed,paypal,151.60.206.67,FRAUD-SCORE-0.893,4000000000000000,DE,FedEx,returned
NW-2026-03-D558,2026-03-05,Customer-5498,257.24,disputed,mastercard,250.108.189.180,FRAUD-SCORE-0.163,4000000000000000,DE,UPS,in_transit
NW-2026-03-J942,2026-03-02,Customer-3970,104.44,disputed,paypal,26.195.216.68,FRAUD-SCORE-0.186,4111111111111111,US,DHL,delivered
NW-2026-03-D177,2026-03-06,Customer-7932,58.97,cancelled,visa,29.23.25.111,FRAUD-SCORE-0.262,4000000000000000,CA,DHL,lost
NW-2026-03-E168,2026-03-02,Customer-2672,444.14,disputed,paypal,170.255.203.30,FRAUD-SCORE-0.369,5200828282828210,GB,DHL,returned
NW-2026-03-K487,2026-03-21,Customer-4066,333.80,disputed,paypal,146.106.22.220,FRAUD-SCORE-0.737,4000000000000000,AU,FedEx,returned
NW-2026-03-G590,2026-03-12,Customer-1053,477.16,disputed,visa,98.164.82.55,FRAUD-SCORE-0.363,5200828282828210,GB,USPS,in_transit
NW-2026-03-H409,2026-03-09,Customer-3512,68.80,disputed,mastercard,127.126.37.88,FRAUD-SCORE-0.205,5200828282828210,GB,USPS,delivered
NW-2026-03-C286,2026-03-23,Customer-2677,110.99,disputed,mastercard,53.72.33.237,FRAUD-SCORE-0.314,5200828282828210,AU,FedEx,in_transit
NW-2026-03-I237,2026-03-29,Customer-5489,67.72,cancelled,visa,241.227.121.59,FRAUD-SCORE-0.437,4000000000000000,CA,USPS,lost
NW-2026-03-B783,2026-03-22,Customer-8844,497.97,completed,amex,81.85.45.58,FRAUD-SCORE-0.501,5200828282828210,AU,UPS,delivered
NW-2026-03-D863,2026-03-03,Customer-3589,418.40,disputed,paypal,139.144.58.139,FRAUD-SCORE-0.637,4111111111111111,CA,USPS,returned
NW-2026-03-I256,2026-03-03,Customer-9014,432.15,cancelled,visa,21.143.71.145,FRAUD-SCORE-0.538,4000000000000000,GB,FedEx,returned
NW-2026-03-H549,2026-03-20,Customer-7251,310.42,refunded,amex,181.214.159.37,FRAUD-SCORE-0.397,4111111111111111,GB,FedEx,returned
NW-2026-03-B419,2026-03-22,Customer-9223,221.82,disputed,amex,105.106.204.151,FRAUD-SCORE-0.322,4000000000000000,CA,USPS,delivered
NW-2026-03-G590,2026-03-16,Customer-9779,240.08,refunded,visa,236.34.18.155,FRAUD-SCORE-0.332,4111111111111111,AU,USPS,returned
NW-2026-03-D816,2026-03-22,Customer-5752,70.57,completed,visa,22.70.53.196,FRAUD-SCORE-0.482,5200828282828210,DE,USPS,lost
NW-2026-03-B197,2026-03-21,Customer-4246,204.32,disputed,amex,97.237.140.242,FRAUD-SCORE-0.816,5200828282828210,AU,FedEx,returned
NW-2026-03-B443,2026-03-25,Customer-1106,264.86,disputed,amex,195.158.253.147,FRAUD-SCORE-0.684,4000000000000000,DE,UPS,returned
NW-2026-03-J585,2026-03-29,Customer-6017,159.33,cancelled,visa,14.250.13.48,FRAUD-SCORE-0.301,4000000000000000,CA,USPS,returned
NW-2026-03-K271,2026-03-15,Customer-1835,497.74,cancelled,mastercard,26.16.153.35,FRAUD-SCORE-0.865,4000000000000000,US,USPS,lost
NW-2026-03-K389,2026-03-08,Customer-5135,261.67,disputed,mastercard,52.193.26.113,FRAUD-SCORE-0.123,4000000000000000,AU,FedEx,delivered
NW-2026-03-K180,2026-03-11,Customer-1102,317.85,refunded,visa,235.80.233.19,FRAUD-SCORE-0.660,4000000000000000,US,UPS,delivered
NW-2026-03-C185,2026-03-03,Customer-9224,306.33,completed,mastercard,37.109.137.189,FRAUD-SCORE-0.844,5200828282828210,US,UPS,lost
NW-2026-03-F507,2026-03-26,Customer-7977,420.21,cancelled,amex,125.18.44.243,FRAUD-SCORE-0.248,4000000000000000,GB,DHL,in_transit
NW-2026-03-J977,2026-03-27,Customer-6464,460.81,refunded,visa,154.136.36.101,FRAUD-SCORE-0.412,4111111111111111,US,UPS,delivered
NW-2026-03-K227,2026-03-19,Customer-3078,449.63,refunded,mastercard,122.167.46.16,FRAUD-SCORE-0.861,4000000000000000,CA,FedEx,delivered
NW-2026-03-G884,2026-03-20,Customer-8582,318.63,refunded,visa,114.116.207.47,FRAUD-SCORE-0.409,4111111111111111,AU,UPS,delivered
NW-2026-03-E887,2026-03-28,Customer-3576,36.56,disputed,mastercard,226.104.135.11,FRAUD-SCORE-0.443,4000000000000000,US,FedEx,in_transit
